timestamp,elapsed_sec,vip_sent_rate,normal_sent_rate,total_sent_rate,errors_rate
1768137917.0023692,44.08,750000,0,750000,110
1768137918.1743836,45.25,360000,0,360000,54
1768137919.2861187,46.36,372000,0,372000,51
1768137920.481451,47.56,404000,0,404000,92
1768137921.6838024,48.76,534000,0,534000,104
1768137922.9310086,50.01,726000,0,726000,91
1768137924.060161,51.13,528000,0,528000,77
1768137925.610806,52.69,348000,0,348000,45
1768137926.740336,53.81,594000,0,594000,90
1768137928.5785937,55.65,522000,0,522000,143
1768137930.3879452,57.46,476000,0,476000,65
1768137932.0606472,59.13,834000,0,834000,99
1768137934.1089692,61.18,670000,0,670000,133
1768137935.9625897,63.04,566000,0,566000,134
1768137937.2933729,64.37,528000,0,528000,71
1768137938.7125235,65.79,478000,0,478000,51
1768137939.9145136,66.99,482000,0,482000,43
1768137941.3991725,68.47,448000,0,448000,91
1768137943.0443223,70.12,754000,0,754000,123
1768137944.2456057,71.32,604000,0,604000,78
1768137945.3960726,72.47,422000,0,422000,49
1768137946.8797626,73.95,498000,0,498000,70
1768137948.5443249,75.62,414000,0,414000,102
1768137949.9634829,77.04,582000,0,582000,105
1768137951.5502295,78.62,658000,0,658000,75
1768137953.0725372,80.15,550000,0,550000,68
1768137954.3238986,81.40,322000,0,322000,59
1768137955.3245237,82.40,0,0,0,0
1768137956.3250196,83.40,0,0,0,0
1768137957.3255606,84.40,0,0,0,0
1768137958.3260818,85.40,0,0,0,0
1768137959.3270433,86.40,0,0,0,0
1768137960.327495,87.40,0,0,0,0
1768137961.328033,88.40,0,0,0,0
1768137962.3283744,89.40,0,0,0,0
1768137963.3288527,90.40,0,0,0,0
1768137964.3292131,91.40,0,0,0,0
1768137965.3295956,92.40,0,0,0,0
1768137966.3300123,93.40,0,0,0,0
1768137967.3303561,94.40,0,0,0,0
1768137968.3307576,95.40,0,0,0,0
1768137969.3312564,96.41,0,0,0,0
1768137970.3316095,97.41,0,0,0,0
1768137971.332614,98.41,0,0,0,0
1768137972.3332014,99.41,0,0,0,0
1768137973.3337216,100.41,0,0,0,0
1768137974.3340306,101.41,0,0,0,0
1768137975.3343685,102.41,0,0,0,0
1768137976.3347776,103.41,0,0,0,0
1768137977.3352726,104.41,0,0,0,0
1768137978.3358147,105.41,0,0,0,0
1768137979.3371298,106.41,0,0,0,0
1768137980.3374236,107.41,0,0,0,0
1768137981.3379822,108.41,0,0,0,0
1768137982.3383255,109.41,0,0,0,0
1768137983.338777,110.41,0,0,0,0
1768137984.3390894,111.41,0,0,0,0
1768137985.3394186,112.41,0,0,0,0
1768137986.3398476,113.41,0,0,0,0
1768137987.3402665,114.41,0,0,0,0
1768137988.3406026,115.41,0,0,0,0
1768137989.340947,116.42,0,0,0,0
1768137990.3412504,117.42,0,0,0,0
1768137991.341577,118.42,0,0,0,0
1768137992.3418677,119.42,0,0,0,0
1768137993.3421922,120.42,0,0,0,0
1768137994.3426418,121.42,0,0,0,0
1768137995.343001,122.42,0,0,0,0
1768137996.3432388,123.42,0,0,0,0
1768137997.343547,124.42,0,0,0,0
1768137998.3439422,125.42,0,0,0,0
1768137999.3443015,126.42,0,0,0,0
1768138000.3446572,127.42,0,0,0,0
1768138001.345056,128.42,0,0,0,0
1768138002.3454351,129.42,0,0,0,0
1768138003.3458152,130.42,0,0,0,0
1768138004.3460703,131.42,0,0,0,0
1768138005.3463418,132.42,0,0,0,0
1768138006.3466635,133.42,0,0,0,0
1768138007.3470316,134.42,0,0,0,0
1768138008.3473697,135.42,0,0,0,0
1768138009.3477848,136.42,0,0,0,0
1768138010.3480856,137.42,0,0,0,0
1768138011.3485072,138.42,0,0,0,0
1768138012.3489377,139.42,0,0,0,0
1768138013.3491642,140.42,0,0,0,0
1768138014.3493333,141.42,0,0,0,0
1768138015.3496022,142.42,0,0,0,0
1768138016.3499537,143.42,0,0,0,0
1768138017.3502188,144.42,0,0,0,0
1768138018.3505464,145.42,0,0,0,0
1768138019.3508363,146.43,0,0,0,0
1768138020.351104,147.43,0,0,0,0
1768138021.3513136,148.43,0,0,0,0
1768138022.351565,149.43,0,0,0,0
1768138023.3518336,150.43,0,0,0,0
1768138024.3521385,151.43,0,0,0,0
1768138025.3524354,152.43,0,0,0,0
1768138026.3527586,153.43,0,0,0,0
1768138027.3530364,154.43,0,0,0,0
1768138028.353341,155.43,0,0,0,0
1768138029.3535495,156.43,0,0,0,0
1768138030.3539293,157.43,0,0,0,0
1768138031.3541813,158.43,0,0,0,0
1768138032.35439,159.43,0,0,0,0
1768138033.3545988,160.43,0,0,0,0
1768138034.354799,161.43,0,0,0,0
1768138035.35507,162.43,0,0,0,0
1768138036.3553627,163.43,0,0,0,0
1768138037.3555536,164.43,0,0,0,0
1768138038.3559074,165.43,0,0,0,0
1768138039.3561175,166.43,0,0,0,0
1768138040.3563154,167.43,0,0,0,0
1768138041.3565028,168.43,0,0,0,0
1768138042.356805,169.43,0,0,0,0
1768138043.3570774,170.43,0,0,0,0
1768138044.3573005,171.43,0,0,0,0
1768138045.3576026,172.43,0,0,0,0
1768138046.3578775,173.43,0,0,0,0
1768138047.3580737,174.43,0,0,0,0
1768138048.358279,175.43,0,0,0,0
1768138049.3585124,176.43,0,0,0,0
1768138050.358722,177.43,0,0,0,0
1768138051.358886,178.43,0,0,0,0
1768138052.3591855,179.43,0,0,0,0
1768138053.3596177,180.43,0,0,0,0
1768138054.3600307,181.43,0,0,0,0
1768138055.360431,182.43,0,0,0,0
1768138056.3608568,183.44,0,0,0,0
1768138057.3611681,184.44,0,0,0,0
1768138058.361491,185.44,0,0,0,0
1768138059.3619285,186.44,0,0,0,0
1768138060.3622587,187.44,0,0,0,0
1768138061.3625915,188.44,0,0,0,0
1768138062.3628457,189.44,0,0,0,0
1768138063.363084,190.44,0,0,0,0
1768138064.3634014,191.44,0,0,0,0
1768138065.3638132,192.44,0,0,0,0
1768138066.3641205,193.44,0,0,0,0
1768138067.3645084,194.44,0,0,0,0
1768138068.3648522,195.44,0,0,0,0
1768138069.3652027,196.44,0,0,0,0
1768138070.365544,197.44,0,0,0,0
1768138071.3659303,198.44,0,0,0,0
1768138072.3662663,199.44,0,0,0,0
1768138073.3665092,200.44,0,0,0,0
1768138074.3667824,201.44,0,0,0,0
1768138075.367055,202.44,0,0,0,0
1768138076.3673644,203.44,0,0,0,0
1768138077.3677337,204.44,0,0,0,0
1768138078.3680909,205.44,0,0,0,0
1768138079.368373,206.44,0,0,0,0
1768138080.3686335,207.44,0,0,0,0
1768138081.368924,208.44,0,0,0,0
1768138082.3692794,209.44,0,0,0,0
1768138083.3698413,210.44,0,0,0,0
1768138084.3702464,211.44,0,0,0,0
1768138085.3706622,212.44,0,0,0,0
1768138086.3712323,213.45,0,0,0,0
1768138087.3715365,214.45,0,0,0,0
1768138088.3719983,215.45,0,0,0,0
1768138089.3723638,216.45,0,0,0,0
1768138090.372815,217.45,0,0,0,0
1768138091.3732069,218.45,0,0,0,0
1768138092.3736174,219.45,0,0,0,0
1768138093.3740306,220.45,0,0,0,0
1768138094.374444,221.45,0,0,0,0
1768138095.3749182,222.45,0,0,0,0
1768138096.3754187,223.45,0,0,0,0
1768138097.376106,224.45,0,0,0,0
1768138098.3765812,225.45,0,0,0,0
1768138099.3779244,226.45,0,0,0,0
1768138100.3793156,227.45,0,0,0,0
1768138101.3798776,228.45,0,0,0,0
1768138102.3803935,229.45,0,0,0,0
1768138103.3809505,230.46,0,0,0,0
1768138104.3813279,231.46,0,0,0,0
1768138105.381856,232.46,0,0,0,0
1768138106.3824368,233.46,0,0,0,0
1768138107.383775,234.46,0,0,0,0
1768138108.3841326,235.46,0,0,0,0
1768138109.384582,236.46,0,0,0,0
1768138110.3851702,237.46,0,0,0,0
1768138111.386451,238.46,0,0,0,0
1768138112.3869443,239.46,0,0,0,0
1768138113.387459,240.46,0,0,0,0
1768138114.3879135,241.46,0,0,0,0
1768138115.388376,242.46,0,0,0,0
1768138116.3889017,243.46,0,0,0,0
1768138117.3892872,244.46,0,0,0,0
1768138118.3896384,245.46,0,0,0,0
1768138119.389994,246.46,0,0,0,0
1768138120.3903267,247.46,0,0,0,0
1768138121.3908093,248.47,0,0,0,0
1768138122.391164,249.47,0,0,0,0
1768138123.391526,250.47,0,0,0,0
1768138124.3919947,251.47,0,0,0,0
1768138125.3924546,252.47,0,0,0,0
1768138126.3929121,253.47,0,0,0,0
1768138127.393277,254.47,0,0,0,0
1768138128.3936152,255.47,0,0,0,0
1768138129.3941011,256.47,0,0,0,0
1768138130.3945122,257.47,0,0,0,0
1768138131.3948917,258.47,0,0,0,0
1768138132.3954163,259.47,0,0,0,0
1768138133.3959596,260.47,0,0,0,0
1768138134.3963456,261.47,0,0,0,0
1768138135.3967671,262.47,0,0,0,0
1768138136.397224,263.47,0,0,0,0
1768138137.397457,264.47,0,0,0,0
1768138138.3979115,265.47,0,0,0,0
1768138139.3983748,266.47,0,0,0,0
1768138140.3988047,267.47,0,0,0,0
1768138141.3992093,268.47,0,0,0,0
1768138142.3995914,269.47,0,0,0,0
1768138143.4000156,270.47,0,0,0,0
1768138144.4004009,271.47,0,0,0,0
1768138145.4009147,272.48,0,0,0,0
1768138146.4013028,273.48,0,0,0,0
1768138147.4017267,274.48,0,0,0,0
1768138148.402164,275.48,0,0,0,0
1768138149.402596,276.48,0,0,0,0
1768138150.402951,277.48,0,0,0,0
1768138151.403413,278.48,0,0,0,0
1768138152.4037926,279.48,0,0,0,0
1768138153.4042614,280.48,0,0,0,0
1768138154.4045067,281.48,0,0,0,0
1768138155.4048836,282.48,0,0,0,0
1768138156.405182,283.48,0,0,0,0
1768138157.4054685,284.48,0,0,0,0
1768138158.405701,285.48,0,0,0,0
1768138159.405963,286.48,0,0,0,0
1768138160.406398,287.48,0,0,0,0
1768138161.4067318,288.48,0,0,0,0
1768138162.407035,289.48,0,0,0,0
1768138163.4073684,290.48,0,0,0,0
1768138164.4076862,291.48,0,0,0,0
1768138165.408014,292.48,0,0,0,0
1768138166.4083483,293.48,0,0,0,0
1768138167.4086583,294.48,0,0,0,0
1768138168.4090428,295.48,0,0,0,0
1768138169.4093165,296.48,0,0,0,0
1768138170.409608,297.48,0,0,0,0
1768138171.4099157,298.48,0,0,0,0
1768138172.4103115,299.48,0,0,0,0
1768138173.4107738,300.48,0,0,0,0
1768138174.4111826,301.49,0,0,0,0
1768138175.411521,302.49,0,0,0,0
1768138176.4118893,303.49,0,0,0,0
1768138177.41215,304.49,0,0,0,0
1768138178.412445,305.49,0,0,0,0
1768138179.4127991,306.49,0,0,0,0
1768138180.4132895,307.49,0,0,0,0
1768138181.4139385,308.49,0,0,0,0
1768138182.414177,309.49,0,0,0,0
1768138183.4145815,310.49,0,0,0,0
1768138184.414972,311.49,0,0,0,0
1768138185.4154532,312.49,0,0,0,0
1768138186.4158907,313.49,0,0,0,0
1768138187.4162288,314.49,0,0,0,0
1768138188.4167528,315.49,0,0,0,0
1768138189.417297,316.49,0,0,0,0
1768138190.4176986,317.49,0,0,0,0
1768138191.418041,318.49,0,0,0,0
1768138192.4185598,319.49,0,0,0,0
1768138193.4189608,320.49,0,0,0,0
1768138194.4194982,321.49,0,0,0,0
1768138195.4204423,322.49,0,0,0,0
1768138196.4209929,323.50,0,0,0,0
1768138197.421502,324.50,0,0,0,0
1768138198.4218647,325.50,0,0,0,0
1768138199.4222457,326.50,0,0,0,0
1768138200.4227536,327.50,0,0,0,0
1768138201.423264,328.50,0,0,0,0
1768138202.4238124,329.50,0,0,0,0
1768138203.4242008,330.50,0,0,0,0
1768138204.4246051,331.50,0,0,0,0
1768138205.4250154,332.50,0,0,0,0
1768138206.425351,333.50,0,0,0,0
1768138207.4257526,334.50,0,0,0,0
1768138208.4261634,335.50,0,0,0,0
1768138209.4265823,336.50,0,0,0,0
1768138210.4269464,337.50,0,0,0,0
1768138211.4272776,338.50,0,0,0,0
1768138212.4276705,339.50,0,0,0,0
1768138213.4279902,340.50,0,0,0,0
1768138214.4283528,341.50,0,0,0,0
1768138215.4287388,342.50,0,0,0,0
1768138216.4434016,343.52,0,0,0,0
1768138217.443756,344.52,0,0,0,0
1768138218.4441383,345.52,0,0,0,0
1768138219.4444265,346.52,0,0,0,0
1768138220.4448543,347.52,0,0,0,0
1768138221.4451602,348.52,0,0,0,0
1768138222.4455898,349.52,0,0,0,0
1768138223.4459512,350.52,0,0,0,0
1768138224.4462745,351.52,0,0,0,0
1768138225.4465883,352.52,0,0,0,0
1768138226.4469063,353.52,0,0,0,0
1768138227.4471953,354.52,0,0,0,0
1768138228.4474885,355.52,0,0,0,0
1768138229.4477882,356.52,0,0,0,0
1768138230.4482117,357.52,0,0,0,0
1768138231.4485652,358.52,0,0,0,0
1768138232.4489079,359.52,0,0,0,0
1768138233.4492116,360.52,0,0,0,0
1768138234.449506,361.52,0,0,0,0
1768138235.4498525,362.52,0,0,0,0
1768138236.450085,363.52,0,0,0,0
1768138237.4503362,364.52,0,0,0,0
1768138238.4506502,365.52,0,0,0,0
1768138239.450981,366.53,0,0,0,0
1768138240.4513535,367.53,0,0,0,0
1768138241.451603,368.53,0,0,0,0
1768138242.4518433,369.53,0,0,0,0
1768138243.4525337,370.53,0,0,0,0
1768138244.4528809,371.53,0,0,0,0
1768138245.4531791,372.53,0,0,0,0
1768138246.4535668,373.53,0,0,0,0
1768138247.4539855,374.53,0,0,0,0
1768138248.454335,375.53,0,0,0,0
1768138249.454701,376.53,0,0,0,0
1768138250.4550412,377.53,0,0,0,0
1768138251.455278,378.53,0,0,0,0
1768138252.4554775,379.53,0,0,0,0
1768138253.4557726,380.53,0,0,0,0
1768138254.456106,381.53,0,0,0,0
1768138255.4564471,382.53,0,0,0,0
1768138256.4568026,383.53,0,0,0,0
1768138257.4572282,384.53,0,0,0,0
1768138258.4575677,385.53,0,0,0,0
1768138259.4578605,386.53,0,0,0,0
1768138260.4582186,387.53,0,0,0,0
1768138261.4585314,388.53,0,0,0,0
1768138262.4588492,389.53,0,0,0,0
1768138263.4591687,390.53,0,0,0,0
1768138264.4595087,391.53,0,0,0,0
1768138265.460013,392.53,0,0,0,0
1768138266.4604266,393.53,0,0,0,0
1768138267.4607635,394.53,0,0,0,0
1768138268.4609802,395.54,0,0,0,0
1768138269.4612238,396.54,0,0,0,0
1768138270.4615328,397.54,0,0,0,0
1768138271.4619431,398.54,0,0,0,0
1768138272.4622767,399.54,0,0,0,0
1768138273.4626215,400.54,0,0,0,0
1768138274.4630022,401.54,0,0,0,0
1768138275.4633238,402.54,0,0,0,0
1768138276.4636045,403.54,0,0,0,0
1768138277.4637892,404.54,0,0,0,0
1768138278.4640067,405.54,0,0,0,0
1768138279.4642804,406.54,0,0,0,0
1768138280.4646027,407.54,0,0,0,0
1768138281.4649885,408.54,0,0,0,0
1768138282.4653327,409.54,0,0,0,0
1768138283.4656239,410.54,0,0,0,0
1768138284.4659703,411.54,0,0,0,0
1768138285.4662848,412.54,0,0,0,0
1768138286.4665716,413.54,0,0,0,0
1768138287.4668756,414.54,0,0,0,0
1768138288.4672894,415.54,0,0,0,0
1768138289.4678102,416.54,0,0,0,0
1768138290.4682162,417.54,0,0,0,0
1768138291.4684892,418.54,0,0,0,0
1768138292.46877,419.54,0,0,0,0
1768138293.4690323,420.54,0,0,0,0
1768138294.4693418,421.54,0,0,0,0
1768138295.4696572,422.54,0,0,0,0
1768138296.4700136,423.54,0,0,0,0
1768138297.47034,424.54,0,0,0,0
1768138298.4707553,425.54,0,0,0,0
1768138299.4710956,426.55,0,0,0,0
1768138300.4714282,427.55,0,0,0,0
1768138301.4717622,428.55,0,0,0,0
1768138302.4720297,429.55,0,0,0,0
1768138303.4723387,430.55,0,0,0,0
1768138304.4726334,431.55,0,0,0,0
1768138305.4729428,432.55,0,0,0,0
1768138306.4732487,433.55,0,0,0,0
1768138307.473553,434.55,0,0,0,0
1768138308.4739382,435.55,0,0,0,0
1768138309.4742231,436.55,0,0,0,0
1768138310.4745145,437.55,0,0,0,0
1768138311.4748218,438.55,0,0,0,0
1768138312.4750884,439.55,0,0,0,0
1768138313.4754596,440.55,0,0,0,0
1768138314.4757707,441.55,0,0,0,0
1768138315.4760537,442.55,0,0,0,0
1768138316.476446,443.55,0,0,0,0
1768138317.4767854,444.55,0,0,0,0
1768138318.477009,445.55,0,0,0,0
1768138319.4772842,446.55,0,0,0,0
1768138320.4777563,447.55,0,0,0,0
1768138321.4780967,448.55,0,0,0,0
1768138322.4784038,449.55,0,0,0,0
1768138323.4788103,450.55,0,0,0,0
1768138324.479117,451.55,0,0,0,0
1768138325.479424,452.55,0,0,0,0
1768138326.4796715,453.55,0,0,0,0
1768138327.4799278,454.55,0,0,0,0
1768138328.4802105,455.55,0,0,0,0
1768138329.4805875,456.55,0,0,0,0
1768138330.4808826,457.56,0,0,0,0
1768138331.4811296,458.56,0,0,0,0
1768138332.4814372,459.56,0,0,0,0
1768138333.481768,460.56,0,0,0,0
1768138334.4820342,461.56,0,0,0,0
1768138335.4823139,462.56,0,0,0,0
1768138336.4826083,463.56,0,0,0,0
1768138337.4829311,464.56,0,0,0,0
1768138338.4832509,465.56,0,0,0,0
1768138339.4837809,466.56,0,0,0,0
1768138340.4841933,467.56,0,0,0,0
1768138341.4845493,468.56,0,0,0,0
1768138342.484857,469.56,0,0,0,0
1768138343.485148,470.56,0,0,0,0
1768138344.485423,471.56,0,0,0,0
1768138345.4858246,472.56,0,0,0,0
1768138346.4861474,473.56,0,0,0,0
1768138347.4865658,474.56,0,0,0,0
1768138348.4878812,475.56,0,0,0,0
1768138349.4883468,476.56,0,0,0,0
1768138350.4886703,477.56,0,0,0,0
1768138351.4890082,478.56,0,0,0,0
1768138352.4893274,479.56,0,0,0,0
1768138353.4898038,480.56,0,0,0,0
1768138354.490128,481.56,0,0,0,0
1768138355.4904184,482.56,0,0,0,0
1768138356.490994,483.57,0,0,0,0
1768138357.4913447,484.57,0,0,0,0
1768138358.4917767,485.57,0,0,0,0
1768138359.4921117,486.57,0,0,0,0
1768138360.492395,487.57,0,0,0,0
1768138361.492792,488.57,0,0,0,0
1768138362.493086,489.57,0,0,0,0
1768138363.493349,490.57,0,0,0,0
1768138364.4937208,491.57,0,0,0,0
1768138365.4941585,492.57,0,0,0,0
1768138366.4945009,493.57,0,0,0,0
1768138367.4949732,494.57,0,0,0,0
1768138368.495306,495.57,0,0,0,0
1768138369.4956586,496.57,0,0,0,0
1768138370.4960113,497.57,0,0,0,0
1768138371.4973047,498.57,0,0,0,0
1768138372.4977093,499.57,0,0,0,0
1768138373.4983726,500.57,0,0,0,0
1768138374.498873,501.57,0,0,0,0
1768138375.4991832,502.57,0,0,0,0
1768138376.4994657,503.57,0,0,0,0
1768138377.4997456,504.57,0,0,0,0
1768138378.499958,505.57,0,0,0,0
1768138379.5002873,506.57,0,0,0,0
1768138380.5005715,507.57,0,0,0,0
1768138381.5009673,508.58,0,0,0,0
1768138382.501235,509.58,0,0,0,0
1768138383.5014758,510.58,0,0,0,0
1768138384.501866,511.58,0,0,0,0
1768138385.5024674,512.58,0,0,0,0
1768138386.5028176,513.58,0,0,0,0
1768138387.5031486,514.58,0,0,0,0
1768138388.503505,515.58,0,0,0,0
1768138389.503843,516.58,0,0,0,0
1768138390.5041347,517.58,0,0,0,0
1768138391.5044646,518.58,0,0,0,0
1768138392.5048463,519.58,0,0,0,0
1768138393.5052567,520.58,0,0,0,0
1768138394.5056458,521.58,0,0,0,0
1768138395.506103,522.58,0,0,0,0
1768138396.5070028,523.58,0,0,0,0
1768138397.5075457,524.58,0,0,0,0
1768138398.5078375,525.58,0,0,0,0
1768138399.5082703,526.58,0,0,0,0
1768138400.5091107,527.58,0,0,0,0
1768138401.5099428,528.58,0,0,0,0
1768138402.5104132,529.58,0,0,0,0
1768138403.5107615,530.58,0,0,0,0
1768138404.5111332,531.59,0,0,0,0
1768138405.5114045,532.59,0,0,0,0
1768138406.511665,533.59,0,0,0,0
1768138407.5119834,534.59,0,0,0,0
1768138408.5122867,535.59,0,0,0,0
1768138409.5125957,536.59,0,0,0,0
1768138410.5129251,537.59,0,0,0,0
1768138411.5133498,538.59,0,0,0,0
1768138412.5137017,539.59,0,0,0,0
1768138413.5140436,540.59,0,0,0,0
1768138414.5145447,541.59,0,0,0,0
1768138415.5149684,542.59,0,0,0,0
1768138416.515467,543.59,0,0,0,0
1768138417.5159962,544.59,0,0,0,0
1768138418.5165005,545.59,0,0,0,0
1768138419.5169861,546.59,0,0,0,0
1768138420.5173485,547.59,0,0,0,0
1768138421.5177872,548.59,0,0,0,0
1768138422.5182025,549.59,0,0,0,0
1768138423.518489,550.59,0,0,0,0
1768138424.5188274,551.59,0,0,0,0
1768138425.51923,552.59,0,0,0,0
1768138426.5195665,553.59,0,0,0,0
1768138427.5200238,554.59,0,0,0,0
1768138428.5204282,555.59,0,0,0,0
1768138429.520857,556.60,0,0,0,0
1768138430.5212727,557.60,0,0,0,0
1768138431.5218208,558.60,0,0,0,0
1768138432.522296,559.60,0,0,0,0
1768138433.5228245,560.60,0,0,0,0
1768138434.523217,561.60,0,0,0,0
1768138435.5235648,562.60,0,0,0,0
1768138436.523843,563.60,0,0,0,0
1768138437.5242648,564.60,0,0,0,0
1768138438.5246577,565.60,0,0,0,0
1768138439.5248787,566.60,0,0,0,0
1768138440.525073,567.60,0,0,0,0
1768138441.5253956,568.60,0,0,0,0
1768138442.525979,569.60,0,0,0,0
1768138443.5264122,570.60,0,0,0,0
1768138444.526806,571.60,0,0,0,0
1768138445.5272152,572.60,0,0,0,0
1768138446.527563,573.60,0,0,0,0
1768138447.528039,574.60,0,0,0,0
1768138448.5289958,575.60,0,0,0,0
1768138449.52953,576.60,0,0,0,0
1768138450.5301821,577.60,0,0,0,0
1768138451.5305438,578.60,0,0,0,0
1768138452.5309863,579.61,0,0,0,0
1768138453.5314338,580.61,0,0,0,0
1768138454.531901,581.61,0,0,0,0
1768138455.5322623,582.61,0,0,0,0
1768138456.5326293,583.61,0,0,0,0
1768138457.5331461,584.61,0,0,0,0
1768138458.5336034,585.61,0,0,0,0
1768138459.5349734,586.61,0,0,0,0
1768138460.5363336,587.61,0,0,0,0
1768138461.5367477,588.61,0,0,0,0
1768138462.5370805,589.61,0,0,0,0
1768138463.5374117,590.61,0,0,0,0
1768138464.5378256,591.61,0,0,0,0
1768138465.5382044,592.61,0,0,0,0
1768138466.5387373,593.61,0,0,0,0
1768138467.5392845,594.61,0,0,0,0
1768138468.5397713,595.61,0,0,0,0
1768138469.540216,596.61,0,0,0,0
1768138470.5406256,597.61,0,0,0,0
1768138471.5411441,598.62,0,0,0,0
1768138472.54143,599.62,0,0,0,0
1768138473.5418413,600.62,0,0,0,0
1768138474.542229,601.62,0,0,0,0
1768138475.5427732,602.62,0,0,0,0
1768138476.5432756,603.62,0,0,0,0
1768138477.5438082,604.62,0,0,0,0
1768138478.5441384,605.62,0,0,0,0
1768138479.5446088,606.62,0,0,0,0
1768138480.545048,607.62,0,0,0,0
1768138481.5454102,608.62,0,0,0,0
1768138482.5458708,609.62,0,0,0,0
1768138483.546829,610.62,0,0,0,0
1768138484.5477889,611.62,0,0,0,0
1768138485.5481231,612.62,0,0,0,0
1768138486.5485878,613.62,0,0,0,0
1768138487.5489948,614.62,0,0,0,0
1768138488.5493703,615.62,0,0,0,0
1768138489.5498767,616.62,0,0,0,0
1768138490.5502136,617.62,0,0,0,0
1768138491.5505352,618.62,0,0,0,0
1768138492.5510747,619.63,0,0,0,0
1768138493.5524728,620.63,0,0,0,0
1768138494.552956,621.63,0,0,0,0
1768138495.5534308,622.63,0,0,0,0
1768138496.554401,623.63,0,0,0,0
1768138497.5548224,624.63,0,0,0,0
1768138498.5552158,625.63,0,0,0,0
1768138499.5557652,626.63,0,0,0,0
1768138500.5561159,627.63,0,0,0,0
1768138501.5564601,628.63,0,0,0,0
1768138502.5578074,629.63,0,0,0,0
1768138503.5580912,630.63,0,0,0,0
1768138504.5584362,631.63,0,0,0,0
1768138505.558801,632.63,0,0,0,0
1768138506.5591185,633.63,0,0,0,0
1768138507.5604255,634.63,0,0,0,0
1768138508.560891,635.64,0,0,0,0
1768138509.5612562,636.64,0,0,0,0
1768138510.561875,637.64,0,0,0,0
1768138511.5622385,638.64,0,0,0,0
1768138512.562599,639.64,0,0,0,0
1768138513.562888,640.64,0,0,0,0
1768138514.5631125,641.64,0,0,0,0
1768138515.5633934,642.64,0,0,0,0
1768138516.5637138,643.64,0,0,0,0
1768138517.563984,644.64,0,0,0,0
1768138518.564331,645.64,0,0,0,0
1768138519.5646312,646.64,0,0,0,0
1768138520.56501,647.64,0,0,0,0
1768138521.565362,648.64,0,0,0,0
1768138522.5657213,649.64,0,0,0,0
1768138523.5660331,650.64,0,0,0,0
1768138524.5663972,651.64,0,0,0,0
1768138525.5666966,652.64,0,0,0,0
1768138526.5670006,653.64,0,0,0,0
1768138527.5673232,654.64,0,0,0,0
1768138528.5677452,655.64,0,0,0,0
1768138529.5680482,656.64,0,0,0,0
1768138530.5684261,657.64,0,0,0,0
1768138531.5687966,658.64,0,0,0,0
1768138532.5690162,659.64,0,0,0,0
1768138533.5693505,660.64,0,0,0,0
1768138534.5696578,661.64,0,0,0,0
1768138535.5700023,662.64,0,0,0,0
1768138536.5703168,663.64,0,0,0,0
1768138537.570633,664.64,0,0,0,0
1768138538.570984,665.65,0,0,0,0
1768138539.5713062,666.65,0,0,0,0
1768138540.5716512,667.65,0,0,0,0
1768138541.5719626,668.65,0,0,0,0
1768138542.572229,669.65,0,0,0,0
1768138543.5725484,670.65,0,0,0,0
1768138544.572963,671.65,0,0,0,0
1768138545.5734577,672.65,0,0,0,0
1768138546.5739465,673.65,0,0,0,0
1768138547.5743418,674.65,0,0,0,0
1768138548.5745845,675.65,0,0,0,0
1768138549.5748389,676.65,0,0,0,0
1768138550.5752964,677.65,0,0,0,0
1768138551.575664,678.65,0,0,0,0
1768138552.5762107,679.65,0,0,0,0
1768138553.576728,680.65,0,0,0,0
1768138554.5770597,681.65,0,0,0,0
1768138555.5775256,682.65,0,0,0,0
1768138556.5780451,683.65,0,0,0,0
1768138557.578398,684.65,0,0,0,0
1768138558.5786097,685.65,0,0,0,0
1768138559.578984,686.65,0,0,0,0
1768138560.5795162,687.65,0,0,0,0
1768138561.5799804,688.65,0,0,0,0
1768138562.580348,689.65,0,0,0,0
1768138563.5808718,690.66,0,0,0,0
1768138564.5814157,691.66,0,0,0,0
1768138565.5817473,692.66,0,0,0,0
1768138566.5820446,693.66,0,0,0,0
1768138567.5825288,694.66,0,0,0,0
1768138568.5828204,695.66,0,0,0,0
1768138569.58322,696.66,0,0,0,0
1768138570.583593,697.66,0,0,0,0
1768138571.5840087,698.66,0,0,0,0
1768138572.5843813,699.66,0,0,0,0
1768138573.5848975,700.66,0,0,0,0
1768138574.5853727,701.66,0,0,0,0
1768138575.585804,702.66,0,0,0,0
1768138576.5861495,703.66,0,0,0,0
1768138577.5864565,704.66,0,0,0,0
1768138578.5869098,705.66,0,0,0,0
1768138579.5878713,706.66,0,0,0,0
1768138580.5882123,707.66,0,0,0,0
1768138581.588535,708.66,0,0,0,0
1768138582.5889633,709.66,0,0,0,0
1768138583.5893168,710.66,0,0,0,0
1768138584.5897925,711.66,0,0,0,0
1768138585.5902216,712.66,0,0,0,0
1768138586.5905626,713.66,0,0,0,0
1768138587.5908835,714.67,0,0,0,0
1768138588.5912294,715.67,0,0,0,0
1768138589.5916717,716.67,0,0,0,0
1768138590.5920305,717.67,0,0,0,0
1768138591.5924177,718.67,0,0,0,0
1768138592.592921,719.67,0,0,0,0
1768138593.5934398,720.67,0,0,0,0
1768138594.5937936,721.67,0,0,0,0
1768138595.5941594,722.67,0,0,0,0
